seed,n,Método,Custo,Tempo (s),Gap (%)
42,267,Nearest Neighbor,1448.7667606566247,0.001695394515991211,nan
42,267,Cheapest Insertion,1489.9037664551095,0.31902027130126953,nan
42,267,Farthest Insertion,1340.8783857925714,0.17421221733093262,nan
42,268,Nearest Neighbor,1447.6841512572114,0.0007526874542236328,nan
42,268,Cheapest Insertion,1489.9533847622677,0.29914355278015137,nan
42,268,Farthest Insertion,1348.209499789276,0.1705935001373291,nan
42,269,Nearest Neighbor,1513.5851844964548,0.003909111022949219,nan
42,269,Cheapest Insertion,1490.7064396754154,0.2993161678314209,nan
42,269,Farthest Insertion,1357.3301526283474,0.1711714267730713,nan
42,270,Nearest Neighbor,1513.626658624148,0.0020935535430908203,nan
42,270,Cheapest Insertion,1493.4452783271495,0.3058607578277588,nan
42,270,Farthest Insertion,1357.3716267560405,0.1696329116821289,nan
42,271,Nearest Neighbor,1520.153353704622,0.0013248920440673828,nan
42,271,Cheapest Insertion,1499.1793464748837,0.2993662357330322,nan
42,271,Farthest Insertion,1358.2684473640186,0.16195440292358398,nan
42,272,Nearest Neighbor,1520.947789570333,0.0012145042419433594,nan
42,272,Cheapest Insertion,1501.2252028591913,0.31279850006103516,nan
42,272,Farthest Insertion,1368.8188253894514,0.17759943008422852,nan
42,273,Nearest Neighbor,1521.9326704720345,0.001271963119506836,nan
42,273,Cheapest Insertion,1503.6236318813794,0.3194890022277832,nan
42,273,Farthest Insertion,1373.283984222886,0.159942626953125,nan
42,274,Nearest Neighbor,1545.9268131101912,0.0035851001739501953,nan
42,274,Cheapest Insertion,1510.0775023197957,0.3231666088104248,nan
42,274,Farthest Insertion,1380.7640129891622,0.16770243644714355,nan
42,275,Nearest Neighbor,1545.9300774750614,0.0017628669738769531,nan
42,275,Cheapest Insertion,1514.1309830891073,0.32025909423828125,nan
42,275,Farthest Insertion,1380.7672773540323,0.17105841636657715,nan
42,276,Nearest Neighbor,1546.2216704101302,0.0010519027709960938,nan
42,276,Cheapest Insertion,1529.4349796736217,0.32590270042419434,nan
42,276,Farthest Insertion,1381.0588702891014,0.18013858795166016,nan
42,277,Nearest Neighbor,1547.2012309606457,0.0020062923431396484,nan
42,277,Cheapest Insertion,1530.4145402241372,0.3340418338775635,nan
42,277,Farthest Insertion,1383.6508284045867,0.17988109588623047,nan
42,278,Nearest Neighbor,1547.4436578877026,0.005455493927001953,nan
42,278,Cheapest Insertion,1530.656967151194,0.3375377655029297,nan
42,278,Farthest Insertion,1383.982635139761,0.17894649505615234,nan
42,279,Nearest Neighbor,1552.13761709914,0.002007007598876953,nan
42,279,Cheapest Insertion,1531.3997592408548,0.3605954647064209,nan
42,279,Farthest Insertion,1387.9814571389363,0.1933422088623047,nan
42,280,Nearest Neighbor,1481.6752865291985,0.0021207332611083984,nan
42,280,Cheapest Insertion,1532.319282879302,0.3436620235443115,nan
42,280,Farthest Insertion,1367.6593121454246,0.19181060791015625,nan
42,281,Nearest Neighbor,1481.7328155765495,0.007886409759521484,nan
42,281,Cheapest Insertion,1522.4510561865102,0.34339427947998047,nan
42,281,Farthest Insertion,1337.5006562667754,0.2003345489501953,nan
42,282,Nearest Neighbor,1492.482377989654,0.0036284923553466797,nan
42,282,Cheapest Insertion,1526.1094018078174,0.37453746795654297,nan
42,282,Farthest Insertion,1396.3003801532122,0.1900641918182373,nan
42,283,Nearest Neighbor,1505.686749034129,0.002004861831665039,nan
42,283,Cheapest Insertion,1525.9393763367766,0.35906410217285156,nan
42,283,Farthest Insertion,1396.6759114855652,0.18899798393249512,nan
42,284,Nearest Neighbor,1506.1487069515547,0.004008293151855469,nan
42,284,Cheapest Insertion,1526.3504383729598,0.3602573871612549,nan
42,284,Farthest Insertion,1397.0869735217484,0.1921977996826172,nan
42,285,Nearest Neighbor,1544.8780082633134,0.0035865306854248047,nan
42,285,Cheapest Insertion,1535.0686707093869,0.3638288974761963,nan
42,285,Farthest Insertion,1401.53142147075,0.1918187141418457,nan
42,286,Nearest Neighbor,1650.561313503949,0.0024917125701904297,nan
42,286,Cheapest Insertion,1525.0049670403364,0.3650689125061035,nan
42,286,Farthest Insertion,1419.2884586165967,0.24299883842468262,nan
42,287,Nearest Neighbor,1543.4974535106696,0.013519048690795898,nan
42,287,Cheapest Insertion,1534.606203338286,0.4083545207977295,nan
42,287,Farthest Insertion,1419.560656089755,0.20193791389465332,nan
42,288,Nearest Neighbor,1545.4246585901449,0.0023627281188964844,nan
42,288,Cheapest Insertion,1535.4591853798324,0.3750479221343994,nan
42,288,Farthest Insertion,1421.4878611692297,0.19061756134033203,nan
42,289,Nearest Neighbor,1610.7365905343045,0.0007510185241699219,nan
42,289,Cheapest Insertion,1543.8419820926001,0.37444400787353516,nan
42,289,Farthest Insertion,1409.8639223988014,0.19832110404968262,nan
42,290,Nearest Neighbor,1613.0680041543792,0.015756607055664062,nan
42,290,Cheapest Insertion,1548.764308660648,0.372408390045166,nan
42,290,Farthest Insertion,1408.9792269034713,0.21843695640563965,nan
42,291,Nearest Neighbor,1602.6099113259124,0.004149436950683594,nan
42,291,Cheapest Insertion,1554.3364902736976,0.4307272434234619,nan
42,291,Farthest Insertion,1410.1424638063522,0.22986984252929688,nan
42,292,Nearest Neighbor,1603.0020301485567,0.005423545837402344,nan
42,292,Cheapest Insertion,1557.0712035613813,0.5789737701416016,nan
42,292,Farthest Insertion,1410.9033135455509,0.28772926330566406,nan
42,293,Nearest Neighbor,1603.6918843248332,0.004233121871948242,nan
42,293,Cheapest Insertion,1557.5564113745254,0.44597792625427246,nan
42,293,Farthest Insertion,1410.9810453184343,0.22925758361816406,nan
42,294,Nearest Neighbor,1607.8702099650645,0.00200653076171875,nan
42,294,Cheapest Insertion,1554.1329936867955,0.4377281665802002,nan
42,294,Farthest Insertion,1416.8703589166623,0.2393662929534912,nan
42,295,Nearest Neighbor,1608.2087405148488,0.0065746307373046875,nan
42,295,Cheapest Insertion,1553.2386206466701,0.4270622730255127,nan
42,295,Farthest Insertion,1417.2088894664466,0.2374558448791504,nan
42,296,Nearest Neighbor,1608.2101449424235,0.004922628402709961,nan
42,296,Cheapest Insertion,1555.1554275363035,0.4306983947753906,nan
42,296,Farthest Insertion,1417.6824940221998,0.2577087879180908,nan
42,297,Nearest Neighbor,1608.8252541095862,0.0010640621185302734,nan
42,297,Cheapest Insertion,1557.4069330406994,0.5481243133544922,nan
42,297,Farthest Insertion,1419.4295567156016,0.24083304405212402,nan
42,298,Nearest Neighbor,1610.5394942776354,0.0012013912200927734,nan
42,298,Cheapest Insertion,1557.8660526430806,0.48309826850891113,nan
42,298,Farthest Insertion,1421.1437968836506,0.25201964378356934,nan
42,299,Nearest Neighbor,1612.5571823589444,0.012976646423339844,nan
42,299,Cheapest Insertion,1564.6308234935718,0.4445610046386719,nan
42,299,Farthest Insertion,1423.1614849649595,0.2382802963256836,nan
42,300,Nearest Neighbor,1617.2197434336651,0.004041433334350586,nan
42,300,Cheapest Insertion,1566.2209397052347,0.4492766857147217,nan
42,300,Farthest Insertion,1412.072067351942,0.2643296718597412,nan
42,301,Nearest Neighbor,1588.7274266197262,0.004503726959228516,nan
42,301,Cheapest Insertion,1565.4597165998484,0.46927714347839355,nan
42,301,Farthest Insertion,1418.4539820616142,0.2408466339111328,nan
42,302,Nearest Neighbor,1591.2510458054514,0.003557920455932617,nan
42,302,Cheapest Insertion,1564.8703474768436,0.46361351013183594,nan
42,302,Farthest Insertion,1419.0704257114176,0.26044583320617676,nan
42,303,Nearest Neighbor,1591.837977795805,0.0045888423919677734,nan
42,303,Cheapest Insertion,1565.4572794671967,0.47509050369262695,nan
42,303,Farthest Insertion,1421.9349649495332,0.2528104782104492,nan
42,304,Nearest Neighbor,1595.039206251972,0.0051000118255615234,nan
42,304,Cheapest Insertion,1567.193521583215,0.5572681427001953,nan
42,304,Farthest Insertion,1423.1530794825892,0.28188276290893555,nan
42,305,Nearest Neighbor,1596.8570188396682,0.0024805068969726562,nan
42,305,Cheapest Insertion,1567.890988565705,0.4878091812133789,nan
42,305,Farthest Insertion,1423.2051910246942,0.2600715160369873,nan
42,306,Nearest Neighbor,1598.695326979592,0.005789279937744141,nan
42,306,Cheapest Insertion,1568.6556673983403,0.5351974964141846,nan
42,306,Farthest Insertion,1424.6609810801071,0.37434864044189453,nan
42,307,Nearest Neighbor,1600.3416443803674,0.009506702423095703,nan
42,307,Cheapest Insertion,1570.3019847991154,0.6535601615905762,nan
42,307,Farthest Insertion,1426.3072984808823,0.3299689292907715,nan
42,308,Nearest Neighbor,1614.7702675953658,0.004461050033569336,nan
42,308,Cheapest Insertion,1546.8020137003864,0.5777435302734375,nan
42,308,Farthest Insertion,1432.6676338579994,0.3302168846130371,nan
42,309,Nearest Neighbor,1666.7620777106285,0.006479501724243164,nan
42,309,Cheapest Insertion,1549.7721442651703,0.5967888832092285,nan
42,309,Farthest Insertion,1434.752409644714,0.38260698318481445,nan
42,310,Nearest Neighbor,1666.764032495276,0.0021207332611083984,nan
42,310,Cheapest Insertion,1550.8100030473202,0.8236446380615234,nan
42,310,Farthest Insertion,1435.6658801233348,0.4416236877441406,nan
42,311,Nearest Neighbor,1667.9516182009993,0.009159564971923828,nan
42,311,Cheapest Insertion,1551.9975887530436,0.7109353542327881,nan
42,311,Farthest Insertion,1436.2912532303162,0.3501622676849365,nan
42,312,Nearest Neighbor,1668.3510384866556,0.005567312240600586,nan
42,312,Cheapest Insertion,1569.0213493767235,0.6263918876647949,nan
42,312,Farthest Insertion,1442.0025621413401,0.32906627655029297,nan
42,313,Nearest Neighbor,1668.3542598857277,0.005785703659057617,nan
42,313,Cheapest Insertion,1569.2040719736551,0.7350413799285889,nan
42,313,Farthest Insertion,1445.377733083735,0.3483877182006836,nan
42,314,Nearest Neighbor,1656.9413555508386,0.004144906997680664,nan
42,314,Cheapest Insertion,1573.3367063020423,0.6714718341827393,nan
42,314,Farthest Insertion,1450.3542470762554,0.3240642547607422,nan
42,315,Nearest Neighbor,1659.277939010738,0.004399538040161133,nan
42,315,Cheapest Insertion,1575.618352620286,0.7687230110168457,nan
42,315,Farthest Insertion,1455.3850994422528,0.36015748977661133,nan
42,316,Nearest Neighbor,1662.9098719032331,0.004011631011962891,nan
42,316,Cheapest Insertion,1575.6672897761043,0.6838839054107666,nan
42,316,Farthest Insertion,1456.9740018257867,0.318023681640625,nan
42,317,Nearest Neighbor,1663.4050412509018,0.006032466888427734,nan
42,317,Cheapest Insertion,1575.6944426324333,0.7347354888916016,nan
42,317,Farthest Insertion,1457.0338290779757,0.363494873046875,nan
42,318,Nearest Neighbor,1664.0423851809073,0.0,nan
42,318,Cheapest Insertion,1575.851469290823,0.6449706554412842,nan
42,318,Farthest Insertion,1454.0435140071045,0.3422505855560303,nan
42,319,Nearest Neighbor,1664.3861776100548,0.0026712417602539062,nan
42,319,Cheapest Insertion,1580.1917186393111,0.570685625076294,nan
42,319,Farthest Insertion,1454.387306436252,0.32961440086364746,nan
42,320,Nearest Neighbor,1679.9086273292535,0.006878376007080078,nan
42,320,Cheapest Insertion,1602.48115580578,0.6358339786529541,nan
42,320,Farthest Insertion,1454.997244205631,0.34362077713012695,nan
42,321,Nearest Neighbor,1704.2795280311298,0.009468317031860352,nan
42,321,Cheapest Insertion,1602.4963633904845,0.6151645183563232,nan
42,321,Farthest Insertion,1461.9598686557033,0.31941652297973633,nan
42,322,Nearest Neighbor,1710.9385114269105,0.0037546157836914062,nan
42,322,Cheapest Insertion,1607.9415921715247,0.6392636299133301,nan
42,322,Farthest Insertion,1467.4050974367435,0.3349263668060303,nan
42,323,Nearest Neighbor,1714.0405018880404,0.0046308040618896484,nan
42,323,Cheapest Insertion,1611.423972297055,0.6763057708740234,nan
42,323,Farthest Insertion,1478.7491248973768,0.34914445877075195,nan
42,324,Nearest Neighbor,1714.131005894261,0.0054187774658203125,nan
42,324,Cheapest Insertion,1620.230653998896,0.6892485618591309,nan
42,324,Farthest Insertion,1479.572296716432,0.4244043827056885,nan
42,325,Nearest Neighbor,1715.1300134621026,0.004011869430541992,nan
42,325,Cheapest Insertion,1618.4070081439897,1.0322699546813965,nan
42,325,Farthest Insertion,1479.943516139562,0.5727965831756592,nan
42,326,Nearest Neighbor,1719.7062158053639,0.008520841598510742,nan
42,326,Cheapest Insertion,1619.6601987570036,0.7450864315032959,nan
42,326,Farthest Insertion,1484.5197184828232,0.5011467933654785,nan
42,327,Nearest Neighbor,1692.1089114358108,0.012615680694580078,nan
42,327,Cheapest Insertion,1622.144548306922,0.8453595638275146,nan
42,327,Farthest Insertion,1484.3245359975308,0.4460330009460449,nan
42,328,Nearest Neighbor,1692.1421395043083,0.011034011840820312,nan
42,328,Cheapest Insertion,1627.0237134629124,0.7493274211883545,nan
42,328,Farthest Insertion,1489.1804409175859,0.30602025985717773,nan
42,329,Nearest Neighbor,1692.1721445824667,0.004045248031616211,nan
42,329,Cheapest Insertion,1627.0537185410708,0.6265461444854736,nan
42,329,Farthest Insertion,1489.471544583965,0.333235502243042,nan
42,330,Nearest Neighbor,1690.1043925164633,0.017934322357177734,nan
42,330,Cheapest Insertion,1628.0672259666073,0.6197776794433594,nan
42,330,Farthest Insertion,1490.226501504735,0.3259246349334717,nan
42,331,Nearest Neighbor,1693.7683778431503,0.006017923355102539,nan
42,331,Cheapest Insertion,1631.7312112932943,0.6140100955963135,nan
42,331,Farthest Insertion,1495.497443686807,0.33109617233276367,nan
42,332,Nearest Neighbor,1694.319464270415,0.0008988380432128906,nan
42,332,Cheapest Insertion,1632.2822977205592,0.6291930675506592,nan
42,332,Farthest Insertion,1496.0485301140718,0.3422281742095947,nan
42,333,Nearest Neighbor,1707.5782578804453,0.005090951919555664,nan
42,333,Cheapest Insertion,1644.9241936467345,0.6273765563964844,nan
42,333,Farthest Insertion,1500.4720858230562,0.31442832946777344,nan
42,334,Nearest Neighbor,1707.7623404700232,0.005114078521728516,nan
42,334,Cheapest Insertion,1645.7483321562781,0.6855905055999756,nan
42,334,Farthest Insertion,1501.3306187324038,0.36626648902893066,nan
42,335,Nearest Neighbor,1708.2032008978729,0.007609844207763672,nan
42,335,Cheapest Insertion,1647.7465559795537,0.7168803215026855,nan
42,335,Farthest Insertion,1501.7714791602534,0.37828516960144043,nan
42,336,Nearest Neighbor,1708.2221738766627,0.003751516342163086,nan
42,336,Cheapest Insertion,1638.9454063654614,0.7972230911254883,nan
42,336,Farthest Insertion,1501.9828484756742,0.3680264949798584,nan
42,337,Nearest Neighbor,1705.4824907533618,0.004971742630004883,nan
42,337,Cheapest Insertion,1639.1960708467209,0.7210848331451416,nan
42,337,Farthest Insertion,1503.9650157779204,0.4241149425506592,nan
42,338,Nearest Neighbor,1809.1865516294185,0.007452964782714844,nan
42,338,Cheapest Insertion,1639.1996755438613,0.7845211029052734,nan
42,338,Farthest Insertion,1504.0418361831373,0.390425443649292,nan
42,339,Nearest Neighbor,1800.3288129480318,0.013957023620605469,nan
42,339,Cheapest Insertion,1641.3536853272103,0.7108995914459229,nan
42,339,Farthest Insertion,1506.1321101388514,0.362560510635376,nan
42,340,Nearest Neighbor,1802.4146894936405,0.014641523361206055,nan
42,340,Cheapest Insertion,1646.9949145298333,0.6875209808349609,nan
42,340,Farthest Insertion,1506.5974155844287,0.3646533489227295,nan
42,341,Nearest Neighbor,1732.2528058158691,0.007899045944213867,nan
42,341,Cheapest Insertion,1630.898470774212,0.7823600769042969,nan
42,341,Farthest Insertion,1510.791105842605,0.36017656326293945,nan
42,342,Nearest Neighbor,1736.9771646716313,0.0031909942626953125,nan
42,342,Cheapest Insertion,1635.8873016209402,0.6853411197662354,nan
42,342,Farthest Insertion,1509.028112897183,0.3774394989013672,nan
42,343,Nearest Neighbor,1687.569590062678,0.008022069931030273,nan
42,343,Cheapest Insertion,1642.6301997830715,0.7410006523132324,nan
42,343,Farthest Insertion,1525.2038690871634,0.35247087478637695,nan
42,344,Nearest Neighbor,1737.5336319591472,0.0036029815673828125,nan
42,344,Cheapest Insertion,1639.1086958833405,0.6939196586608887,nan
42,344,Farthest Insertion,1528.1765860616508,0.3798491954803467,nan
42,345,Nearest Neighbor,1738.390417897983,0.0048024654388427734,nan
42,345,Cheapest Insertion,1639.2142604272387,0.710092306137085,nan
42,345,Farthest Insertion,1528.2821506055493,0.3924374580383301,nan
42,346,Nearest Neighbor,1739.2143948525031,0.004354000091552734,nan
42,346,Cheapest Insertion,1640.5754414273308,0.691023588180542,nan
42,346,Farthest Insertion,1523.8626061855987,0.3790159225463867,nan
42,347,Nearest Neighbor,1753.6686779846657,0.00634002685546875,nan
42,347,Cheapest Insertion,1646.653301670361,0.6954624652862549,nan
42,347,Farthest Insertion,1524.7526253610813,0.38242340087890625,nan
42,348,Nearest Neighbor,1744.3736337230473,0.007262706756591797,nan
42,348,Cheapest Insertion,1659.4074256680253,0.7318296432495117,nan
42,348,Farthest Insertion,1525.3483870064065,0.37934184074401855,nan
42,349,Nearest Neighbor,1744.9092429640757,0.006042957305908203,nan
42,349,Cheapest Insertion,1659.9430349090537,0.7035717964172363,nan
42,349,Farthest Insertion,1529.5104572964788,0.3748791217803955,nan
42,350,Nearest Neighbor,1745.7218295788234,0.0019826889038085938,nan
42,350,Cheapest Insertion,1658.8704701670865,0.757011890411377,nan
42,350,Farthest Insertion,1530.9631721128146,0.42903804779052734,nan
42,351,Nearest Neighbor,1803.8180779982818,0.00031757354736328125,nan
42,351,Cheapest Insertion,1660.678722338096,0.7554912567138672,nan
42,351,Farthest Insertion,1531.7655189493692,0.3974001407623291,nan
42,352,Nearest Neighbor,1807.638560366491,0.007269859313964844,nan
42,352,Cheapest Insertion,1660.8278318144617,0.7982807159423828,nan
42,352,Farthest Insertion,1533.1879686550744,0.4192464351654053,nan
42,353,Nearest Neighbor,1807.722467050178,0.006199836730957031,nan
42,353,Cheapest Insertion,1661.0599815935689,0.7745509147644043,nan
42,353,Farthest Insertion,1535.278971951124,0.40237951278686523,nan
42,354,Nearest Neighbor,1827.4755938467333,0.005598783493041992,nan
42,354,Cheapest Insertion,1660.8779040363438,0.8290669918060303,nan
42,354,Farthest Insertion,1538.012710371547,0.41554975509643555,nan
42,355,Nearest Neighbor,1842.0290271408244,0.004242658615112305,nan
42,355,Cheapest Insertion,1664.434632633421,0.747349739074707,nan
42,355,Farthest Insertion,1543.6448003693022,0.4180929660797119,nan
42,356,Nearest Neighbor,1850.636299264066,0.009331703186035156,nan
42,356,Cheapest Insertion,1686.5525135980306,0.7728688716888428,nan
42,356,Farthest Insertion,1552.0940005591735,0.419464111328125,nan
42,357,Nearest Neighbor,1851.196626441045,0.003574371337890625,nan
42,357,Cheapest Insertion,1690.678058999304,0.8151006698608398,nan
42,357,Farthest Insertion,1553.4533313681807,0.43689560890197754,nan
42,358,Nearest Neighbor,1841.4235073667694,0.004095792770385742,nan
42,358,Cheapest Insertion,1692.8064719732458,0.7707390785217285,nan
42,358,Farthest Insertion,1553.48373003152,0.4190247058868408,nan
42,359,Nearest Neighbor,1844.7891119950775,0.004663944244384766,nan
42,359,Cheapest Insertion,1694.0712620020863,0.7557153701782227,nan
42,359,Farthest Insertion,1556.4798577586032,0.424274206161499,nan
42,360,Nearest Neighbor,1846.0966022627433,0.007539272308349609,nan
42,360,Cheapest Insertion,1696.2153950735685,0.7917733192443848,nan
42,360,Farthest Insertion,1557.9605555631997,0.5004832744598389,nan
42,361,Nearest Neighbor,1848.437447910436,0.0053560733795166016,nan
42,361,Cheapest Insertion,1698.5562407212612,0.933936595916748,nan
42,361,Farthest Insertion,1557.9977667637118,0.44039463996887207,nan
42,362,Nearest Neighbor,1848.4793773862896,0.007601022720336914,nan
42,362,Cheapest Insertion,1698.598170197115,0.914858341217041,nan
42,362,Farthest Insertion,1557.3489041606772,0.42936015129089355,nan
42,363,Nearest Neighbor,1849.9184334163467,0.008388280868530273,nan
42,363,Cheapest Insertion,1699.3977728161594,0.8532366752624512,nan
42,363,Farthest Insertion,1557.583675168406,0.4219388961791992,nan
42,364,Nearest Neighbor,1798.446154188202,0.011384963989257812,nan
42,364,Cheapest Insertion,1708.71324696694,0.8267812728881836,nan
42,364,Farthest Insertion,1560.745350381019,0.44040489196777344,nan
42,365,Nearest Neighbor,1800.851459072109,0.0037620067596435547,nan
42,365,Cheapest Insertion,1708.950951744716,0.8277063369750977,nan
42,365,Farthest Insertion,1560.983055158795,0.4428400993347168,nan
42,366,Nearest Neighbor,1805.6333605310172,0.006026506423950195,nan
42,366,Cheapest Insertion,1686.956638892484,0.8005194664001465,nan
42,366,Farthest Insertion,1573.3483791412305,0.46787309646606445,nan
42,367,Nearest Neighbor,1807.586562127676,0.007041454315185547,nan
42,367,Cheapest Insertion,1692.4725527022879,0.8277316093444824,nan
42,367,Farthest Insertion,1575.3015807378893,0.5242919921875,nan
42,368,Nearest Neighbor,1809.310370131776,0.0017113685607910156,nan
42,368,Cheapest Insertion,1694.196360706388,0.9176974296569824,nan
42,368,Farthest Insertion,1575.6695061985272,0.49437856674194336,nan
42,369,Nearest Neighbor,1809.3802607718592,0.002362966537475586,nan
42,369,Cheapest Insertion,1694.266251346471,0.8729102611541748,nan
42,369,Farthest Insertion,1575.7393968386104,0.4898111820220947,nan
42,370,Nearest Neighbor,1875.1154936232554,0.006227970123291016,nan
42,370,Cheapest Insertion,1702.0194638479438,0.8565292358398438,nan
42,370,Farthest Insertion,1575.680657325742,0.5071070194244385,nan
42,371,Nearest Neighbor,1869.6631378258885,0.011054039001464844,nan
42,371,Cheapest Insertion,1708.272257839987,0.8810157775878906,nan
42,371,Farthest Insertion,1576.1935723508282,0.46838855743408203,nan
42,372,Nearest Neighbor,1902.5752804933732,0.008523702621459961,nan
42,372,Cheapest Insertion,1705.5218369280092,0.9625694751739502,nan
42,372,Farthest Insertion,1576.213962212818,0.5007927417755127,nan
42,373,Nearest Neighbor,1781.4429123312248,0.007866859436035156,nan
42,373,Cheapest Insertion,1710.3428173737088,0.8721466064453125,nan
42,373,Farthest Insertion,1580.595720338067,0.47027158737182617,nan
42,374,Nearest Neighbor,1781.6891639209696,0.008338689804077148,nan
42,374,Cheapest Insertion,1730.0395806875335,0.8679502010345459,nan
42,374,Farthest Insertion,1580.8419719278115,0.4858262538909912,nan
42,375,Nearest Neighbor,1783.2495780324796,0.012144088745117188,nan
42,375,Cheapest Insertion,1731.073598894814,0.8691673278808594,nan
42,375,Farthest Insertion,1583.5050797314289,0.48467135429382324,nan
42,376,Nearest Neighbor,1786.965398328999,0.008289337158203125,nan
42,376,Cheapest Insertion,1732.4947742885104,1.232069492340088,nan
42,376,Farthest Insertion,1586.1308671581053,0.5007452964782715,nan
42,377,Nearest Neighbor,1800.7480406867687,0.00940394401550293,nan
42,377,Cheapest Insertion,1733.5342145083112,0.955040454864502,nan
42,377,Farthest Insertion,1586.3651606707567,0.5768694877624512,nan
42,378,Nearest Neighbor,1800.8337706449809,0.008332490921020508,nan
42,378,Cheapest Insertion,1734.362678791653,0.9146451950073242,nan
42,378,Farthest Insertion,1588.0303606535401,0.49028992652893066,nan
42,379,Nearest Neighbor,1801.8168765982075,0.00577545166015625,nan
42,379,Cheapest Insertion,1737.5327046802656,0.8986072540283203,nan
42,379,Farthest Insertion,1590.9400981358372,0.502687931060791,nan
42,380,Nearest Neighbor,1808.2412971105284,0.0050508975982666016,nan
42,380,Cheapest Insertion,1748.796164378319,0.9296822547912598,nan
42,380,Farthest Insertion,1591.0390004671353,0.49676942825317383,nan
42,381,Nearest Neighbor,1810.4532118317113,0.012211084365844727,nan
42,381,Cheapest Insertion,1765.5848987833372,0.9160239696502686,nan
42,381,Farthest Insertion,1591.0501536860672,0.5076582431793213,nan
42,382,Nearest Neighbor,1855.405492584317,0.008970975875854492,nan
42,382,Cheapest Insertion,1781.4021830944146,1.0313336849212646,nan
42,382,Farthest Insertion,1596.2137610067914,0.5385169982910156,nan
42,383,Nearest Neighbor,1772.5794748608598,0.013654470443725586,nan
42,383,Cheapest Insertion,1778.3691759723115,1.2521679401397705,nan
42,383,Farthest Insertion,1600.6440642666169,0.5445308685302734,nan
42,384,Nearest Neighbor,1778.7654083024147,0.008372068405151367,nan
42,384,Cheapest Insertion,1783.147451979873,1.0082283020019531,nan
42,384,Farthest Insertion,1607.5442784354761,0.5401885509490967,nan
42,385,Nearest Neighbor,1772.281769219976,0.00890207290649414,nan
42,385,Cheapest Insertion,1783.7362769226443,0.9571177959442139,nan
42,385,Farthest Insertion,1607.848370126335,0.5204629898071289,nan
42,386,Nearest Neighbor,1843.8208628840207,0.007493734359741211,nan
42,386,Cheapest Insertion,1788.752336276682,1.0117037296295166,nan
42,386,Farthest Insertion,1611.034749749288,0.5967757701873779,nan
42,387,Nearest Neighbor,1913.0514527801072,0.018016815185546875,nan
42,387,Cheapest Insertion,1791.909564023972,1.0237760543823242,nan
42,387,Farthest Insertion,1617.491177871668,0.6168498992919922,nan
42,388,Nearest Neighbor,1908.2937913809076,0.011088132858276367,nan
42,388,Cheapest Insertion,1797.7828054475121,1.058962106704712,nan
42,388,Farthest Insertion,1624.019979414037,0.5350651741027832,nan
42,389,Nearest Neighbor,1903.2807012501457,0.01273965835571289,nan
42,389,Cheapest Insertion,1798.6632684476585,0.9809386730194092,nan
42,389,Farthest Insertion,1625.7729135766049,0.55782151222229,nan
42,390,Nearest Neighbor,1904.0860467583216,0.006853580474853516,nan
42,390,Cheapest Insertion,1799.4686139558344,1.1159625053405762,nan
42,390,Farthest Insertion,1633.285272849403,0.5444281101226807,nan
42,391,Nearest Neighbor,1909.6811567402792,0.0065844058990478516,nan
42,391,Cheapest Insertion,1804.7488426225154,1.007753849029541,nan
42,391,Farthest Insertion,1635.101787277015,0.529827356338501,nan
42,392,Nearest Neighbor,1909.7028643037575,0.0015206336975097656,nan
42,392,Cheapest Insertion,1808.9559588908573,1.072991132736206,nan
42,392,Farthest Insertion,1635.3505478437087,0.5428121089935303,nan
42,393,Nearest Neighbor,1899.6498158315062,0.008703947067260742,nan
42,393,Cheapest Insertion,1813.204533533847,1.0387561321258545,nan
42,393,Farthest Insertion,1636.363924639716,0.5591311454772949,nan
42,394,Nearest Neighbor,1904.778297384365,0.008652925491333008,nan
42,394,Cheapest Insertion,1814.6643082949226,1.109959363937378,nan
42,394,Farthest Insertion,1634.2720880997636,0.5886058807373047,nan
42,395,Nearest Neighbor,1905.6405126580985,0.007137775421142578,nan
42,395,Cheapest Insertion,1811.42851300523,1.0383875370025635,nan
42,395,Farthest Insertion,1643.9879846021222,0.6428310871124268,nan
42,396,Nearest Neighbor,1819.2012834770799,0.005753755569458008,nan
42,396,Cheapest Insertion,1810.1544309619198,1.0723581314086914,nan
42,396,Farthest Insertion,1644.4052326401622,0.5726516246795654,nan
42,397,Nearest Neighbor,1819.3889730303772,0.010382413864135742,nan
42,397,Cheapest Insertion,1807.1780448386535,1.091102123260498,nan
42,397,Farthest Insertion,1644.4786796002272,0.575894832611084,nan
42,398,Nearest Neighbor,1820.102020326312,0.008389472961425781,nan
42,398,Cheapest Insertion,1807.9311253686546,1.0708703994750977,nan
42,398,Farthest Insertion,1645.191726896162,0.5884876251220703,nan
42,399,Nearest Neighbor,1826.915560826729,0.010797500610351562,nan
42,399,Cheapest Insertion,1809.3232055455594,1.0875966548919678,nan
42,399,Farthest Insertion,1647.6699293126771,0.5952715873718262,nan
42,400,Nearest Neighbor,1842.965516371594,0.007658481597900391,nan
42,400,Cheapest Insertion,1809.7172252512923,1.075883150100708,nan
42,400,Farthest Insertion,1648.3914688003385,0.5741629600524902,nan
42,401,Nearest Neighbor,1891.3429340514322,0.010402202606201172,nan
42,401,Cheapest Insertion,1790.6497230842772,1.0931804180145264,nan
42,401,Farthest Insertion,1648.9360006233562,0.5963585376739502,nan
